codaNUM2018,REC,nClicks,Duration,ICI1,ICI2,ICI3,ICI4,ICI5,ICI6,ICI7,ICI8,ICI9,ICI10,ICI11,ICI12,ICI13,ICI14,ICI15,ICI16,ICI17,ICI18,ICI19,ICI20,ICI21,ICI22,ICI23,ICI24,ICI25,ICI26,ICI27,ICI28,ICI29,ICI30,ICI31,ICI32,ICI33,ICI34,ICI35,ICI36,ICI37,ICI38,ICI39,ICI40,TagOnTime,Name,Whale,Coda,TsTo,Focal,IPI1,IPI2,IPI3,IPI4,IPI5,IPI6,IPI7,IPI8,IPI9,IPI10,IPI11,IPI12,IPI13,IPI14,IPI15,IPI16,IPI17,IPI18,IPI19,IPI20,IPI21,IPI22,IPI23,IPI24,IPI25,IPI26,IPI27,IPI28,IPI29,IPI30,IPI31,IPI32,IPI33,IPI34,IPI35,IPI36,IPI37,IPI38,IPI39,IPI40,codaGroup ,average Pw,Pw1,Pw2,Pw3,Pw4,Pw5,Pw6,Pw7,Pw8,Pw9,Pw10,Pw11,Pw12,Pw13,Pw14,Pw15,Pw16,Pw17,Pw18,Pw19,Pw20,Pw21,Pw22,Pw23,Pw24,Pw25,Pw26,Pw27,Pw28,Pw29,Pw30,Pw31,Pw32,Pw33,Pw34,Pw35,Pw36,Pw37,Pw38,Pw39,Pw40,depth,Acc_x,Acc_y,Acc_z,Mag_x,Mag_y,Mag_z,Roll,Pitch,Head
7760,sw091b004_28217,5,0.3188,0.0917917,0.0919916,0.073675,0.0613417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/4/2015,SAM,2,2,28226.4367,0,3.2166667,3.225,3.2416667,3.2333333,3.2333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,1.08E-01,8.19E-02,1.38E-01,1.37E-01,1.09E-01,9.03E-02,9.03E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.0571327,-0.980375984,-0.036161062,-0.195662264,18.4888237,-17.72994344,22.80046944,-2.958841054,-1.370557585,-2.182537573
7761,sw091b004_28217,5,0.3146083,0.0722666,0.091125,0.0777417,0.073475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/4/2015,SAM,2,3,28233.0546,0,3.1166667,3.1166667,3.1083333,3.1,3.0916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,1.7E+00,2.03E+00,2.15E+00,1.8E+00,1.5E+00,1.36E+00,1.36E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.3336641,-0.971616368,0.006903756,-0.099275185,19.60416335,-25.61635976,11.07466189,3.072162823,-1.46873018,-1.980388245
7762,sw091b004_28217,5,0.3164,0.078375,0.0841916,0.0781084,0.075725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/4/2015,SAM,2,4,28237.4539,0,3.1166667,3.1,3.0833333,3.075,3.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,1.62E+00,2.68E+00,2.26E+00,1.66E+00,1.18E+00,9.83E-01,9.83E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.7863266,-0.964199777,0.030549543,-0.115984406,19.43789712,-27.78598686,2.752382989,2.884048569,-1.447038508,-1.841597788
7763,sw091b004_28217,5,0.3154667,0.071,0.0850834,0.079175,0.0802083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/4/2015,SAM,2,5,28241.8905,0,3.125,3.1083333,3.1083333,3.0833333,3.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,1.65E+00,2.52E+00,2.25E+00,1.62E+00,1.24E+00,1.13E+00,1.13E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.3553618,-0.892458435,0.120188467,-0.056145054,18.80642181,-27.65174328,-6.532858048,2.007813564,-1.423235974,-2.401109325
7764,sw091b004_28217,5,0.3066166,0.0744359,0.0794057,0.0707677,0.0820073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/4/2015,SAM,2,6,28246.9679,0,3.1083333,3.0583333,3.0416667,3.0583333,3.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,5.85E-01,1.08E+00,7.51E-01,5.43E-01,4.14E-01,3.58E-01,3.58E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.9668645,-0.866421551,0.163415352,-0.008612662,18.93978179,-23.91021709,-15.5910736,1.62345173,-1.384123989,-2.420412572
7765,sw091b004_28217,5,0.3292285,0.0659019,0.0968512,0.0822238,0.0842516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/4/2015,SAM,2,7,28251.5768,0,3.15,3.05,3.0666667,3.0666667,3.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,4.44E-01,6.84E-01,6.19E-01,4.16E-01,3.32E-01,3.06E-01,3.06E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.8788656,-0.866396695,0.226798134,0.06941588,18.9997379,-18.45216469,-21.84830612,1.273780978,-1.303584775,-2.435568409
7766,sw091b004_28217,5,0.3220035,0.0805376,0.0831432,0.0785628,0.0797599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/4/2015,SAM,2,8,28256.0968,0,7.4083333,3.1083333,3.125,3.1166667,3.1166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,1.69E+00,2.49E+00,1.87E+00,1.55E+00,1.4E+00,1.42E+00,1.42E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.6983327,-0.889949268,0.337130592,-0.022320786,21.16164743,-14.80700977,-22.63802759,1.636907969,-1.207955727,-1.77594231
7767,sw091b004_28217,5,0.3234268,0.0812355,0.084167,0.0794458,0.0785785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/4/2015,SAM,2,9,28261.175,0,3.1416667,3.1,3.0666667,3.0416667,3.0416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,1.05E+00,2.13E+00,1.33E+00,9.57E-01,6.91E-01,5.98E-01,5.98E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.5208437,-0.915924615,0.367865245,0.034893465,22.02014788,-7.445097443,-25.34687948,1.476225345,-1.187331894,-1.605624264
7768,sw091b004_28217,5,0.3201333,0.0782516,0.0803085,0.0762483,0.0853249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/4/2015,SAM,2,10,28266.2657,0,3.1333333,3.1333333,3.1333333,3.1083333,3.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,1.43E+00,2.45E+00,1.77E+00,1.42E+00,1.05E+00,9.32E-01,9.32E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.2505462,-0.898179808,0.389982354,0.080748123,22.95139941,0.017895154,-25.56581288,1.366625606,-1.153443213,-1.389857374
7769,sw091b004_28217,5,0.317497,0.0846305,0.0811638,0.0739604,0.0777423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/4/2015,SAM,2,11,28270.4339,0,3.1166667,3.1083333,3.1166667,3.1166667,3.1166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,1.71E+00,2.17E+00,1.94E+00,1.76E+00,1.57E+00,1.41E+00,1.41E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.6243093,-0.824631266,0.475451036,0.129591199,24.38421616,3.3668313,-23.85555534,1.304695543,-1.032146958,-1.177681915
7770,sw097a001_480,8,0.3883416,0.0511,0.0583833,0.0596083,0.0574334,0.0530916,0.0498667,0.0588583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,1,1,485.3756,1,2.941667,2.916667,2.925,2.916667,2.916667,2.908333,2.908333,2.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,2.96E-01,3.02E-01,2.92E-01,3.5E-01,3.59E-01,3.57E-01,3.39E-01,3.09E-01,1.77E-01,1.77E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.57239948,-0.999719349,-0.029094242,-0.047525809,19.66690314,-3.541574768,27.8074115,-2.592267023,-1.515114184,-2.439590927
7777,sw097a001_480,5,0.3159333,0.08655,0.0944667,0.0703833,0.0645333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,2,1,486.4299,0,3.075,3.05,3.066667,3.058333,3.058333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,1.43E-01,1.44E-01,1.53E-01,1.25E-01,1.35E-01,1.52E-01,1.52E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.94589745,-1.014394667,-0.087149441,-0.032379164,19.8094558,-1.782759398,27.85527467,-1.926526703,-1.479400864,-1.79829444
7771,sw097a001_480,5,0.3307417,0.1034333,0.087,0.075175,0.0651334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,1,2,490.0265,1,2.941667,2.925,2.916667,2.908333,2.916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,7.62E-01,1.01E+00,7.06E-01,7.3E-01,7.05E-01,7.11E-01,7.11E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.29025063,-1.008687763,-0.052921342,-0.06834403,19.15267114,-1.494846783,28.294118,-2.482696656,-1.485311384,-2.388540998
7778,sw097a001_480,5,0.32075,0.0863667,0.0939833,0.0742083,0.0661917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,2,2,490.8323,0,3.091667,3.075,3.091667,3.075,3.116667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,1.2E-01,9.91E-02,1.01E-01,1.22E-01,1.27E-01,1.37E-01,1.37E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.11573164,-1.003642573,-0.068358988,-0.033002445,19.71168842,-1.518025698,27.94112903,-2.020574371,-1.495306968,-1.91523702
7772,sw097a001_480,5,0.3267833,0.0923333,0.0877417,0.0787583,0.06795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,1,3,494.7035,1,2.941667,2.933333,2.933333,2.925,2.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,9.29E-01,1E+00,9.04E-01,9.34E-01,9.05E-01,9.14E-01,9.14E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.13263779,-1.003604822,-0.031356326,-0.08627556,18.50609986,-1.7849728,28.65975654,-2.792991649,-1.479582845,-2.704314269
7779,sw097a001_480,5,0.3220646,0.0850601,0.0894428,0.0768392,0.0707225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,2,3,495.0989,0,3.083333,3.066667,3.108333,3.1,3.091667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,1.66E-01,1.75E-01,1.66E-01,1.53E-01,1.6E-01,1.71E-01,1.71E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.4259181,-0.99916518,-0.053801984,-0.069997906,18.89433973,-2.107174475,28.40256152,-2.486279124,-1.482665769,-2.369455789
7773,sw097a001_480,5,0.3266667,0.1006833,0.0870167,0.0736,0.0653667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,1,4,499.1327,1,2.941667,2.933333,2.916667,2.908333,2.908333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,1.27E+00,1.38E+00,1.15E+00,1.22E+00,1.22E+00,1.32E+00,1.32E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.77330419,-1.011730038,-0.003570321,-0.066232261,18.913063,-0.707588294,28.45847074,-3.087738709,-1.505330603,-3.059123734
7780,sw097a001_480,5,0.31385,0.0882954,0.0853345,0.0717712,0.0684489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,2,4,499.4195,0,3.1,3.075,3.083333,3.108333,3.108333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,9.1E-02,7.33E-02,7.14E-02,7.71E-02,9.56E-02,1.14E-01,1.14E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.07633548,-0.998560889,-0.034778767,-0.059358418,19.18985014,-1.306324963,28.27064547,-2.611596916,-1.502009187,-2.537832647
7774,sw097a001_480,5,0.3254917,0.0905334,0.0861083,0.0792667,0.0695833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,1,5,503.3126,1,2.933333,2.916667,2.916667,2.916667,2.916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,1.39E+00,1.56E+00,1.35E+00,1.36E+00,1.33E+00,1.36E+00,1.36E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.52266999,-1.038186453,-0.091542155,-0.099047083,16.6761799,1.713980098,29.69933205,-2.395551656,-1.441609275,-2.400050045
7781,sw097a001_480,5,0.327401,0.0955618,0.0855441,0.0739937,0.0723014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,2,5,503.5685,0,2.916667,3.025,3.025,3.041667,3.058333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,3.21E+00,1.87E+01,7.31E-02,8.61E-02,1.03E-01,1.2E-01,1.2E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.72310212,-0.978652771,-0.071018713,-0.10516461,18.48649451,0.322815438,28.68048678,-2.547630053,-1.441849181,-2.505507008
7782,sw097a001_480,6,0.3055573,4.7E-06,0.0847886,0.0891164,0.0745256,0.057122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,2,6,507.4621,0,3.125,3.125,3.083333,3.1,3.083333,2.908333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,1.09E+00,4.74E-02,4.74E-02,5.5E-02,6.87E-02,9.32E-02,3.67E+00,3.67E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.12352808,-1.017573652,-0.061345254,-0.080362708,18.46431558,0.122847018,28.75860406,-2.489599155,-1.471766393,-2.45093056
7775,sw097a001_480,5,0.3180584,0.0893667,0.08865,0.0741167,0.065925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,1,6,507.5125,1,2.916667,2.916667,2.916667,2.908333,2.908333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,1.48E+00,1.5E+00,1.37E+00,1.48E+00,1.48E+00,1.54E+00,1.54E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.26119679,-1.011376223,-0.047554844,-0.089212788,18.42612962,-0.539014534,28.789289,-2.651856224,-1.471168501,-2.597966193
7783,sw097a001_480,5,0.3215132,0.0850293,0.0875669,0.0747856,0.0741314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,2,7,510.2807,0,3.083333,3.075,3.066667,3.066667,3.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,2.47E-01,1.58E-01,1.77E-01,2.02E-01,2.68E-01,3.38E-01,3.38E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.46608016,-1.066984341,-0.15583036,0.10509093,21.16795479,-0.740172041,26.96846171,-0.977463664,-1.396429565,-0.853911379
7776,sw097a001_480,6,0.4363334,0.0764834,0.0887916,0.0809,0.079525,0.1106334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,1,7,510.3331,1,2.925,2.925,2.925,2.916667,2.916667,2.941667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,1.14E+00,1.48E+00,1.35E+00,1.38E+00,1.46E+00,1.6E+00,3.61E-01,3.61E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.68643188,-1.080652565,0.086384848,-0.028296111,20.70715824,-0.642516463,27.3324117,1.887340761,-1.486877014,1.848623977
7789,sw097a001_524,5,0.3182938,0.0829376,0.091411,0.0741759,0.0697693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,2,1,527.3373,0,3.075,3.058333,3.058333,3.075,3.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,9E-02,8.11E-02,9.19E-02,7.65E-02,7.48E-02,1.08E-01,1.08E-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.6194104,-0.980178826,-0.083087608,-0.195675618,26.71939016,-17.93037998,-13.31155144,-2.74004466,-1.357219942,-0.432407378
7784,sw097a001_524,5,0.327575,0.0936083,0.0816,0.0828583,0.0695084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,1,1,528.1824,1,2.95,2.925,2.916667,2.908333,2.908333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,1.22E+00,1.16E+00,1E+00,1.24E+00,1.3E+00,1.31E+00,1.31E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.4966518,-0.978792192,-0.082263589,-0.198100388,27.05127769,-15.51726645,-15.57589458,-2.747998897,-1.355057331,-0.314910854
7790,sw097a001_524,5,0.318945,0.0828849,0.0917427,0.0749622,0.0693552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,2,2,532.8996,0,3.108333,3.091667,3.091667,3.1,3.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,3.43E-02,3.07E-02,3.46E-02,2.98E-02,3.37E-02,3.86E-02,3.86E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.1763785,-0.99025407,-0.035209406,-0.152188107,26.00536542,1.04738607,-23.30582871,-2.914238181,-1.414340235,0.234613496
7785,sw097a001_524,5,0.3044833,0.076375,0.0840583,0.0753417,0.0687083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,1,2,533.3848,1,2.925,2.9,2.9,2.891667,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,1.66E+00,1.58E+00,1.6E+00,1.59E+00,1.63E+00,1.78E+00,1.78E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.6295893,-0.991388054,-0.039039958,-0.170614978,26.06931733,1.987420915,-23.19226014,-2.916646164,-1.396052029,0.263479739
7791,sw097a001_524,5,0.3054755,0.0824936,0.0880687,0.052682,0.0822312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,2,3,538.5487,0,3.1,3.033333,3.025,2.908333,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,1.16E+01,1.58E-02,1.85E-02,1.76E-02,2.31E+01,2.34E+01,2.34E+01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.4540882,-0.982349957,-0.01297726,-0.189679488,26.53052156,7.874398715,-21.24653138,-3.073282325,-1.37962104,0.352165246
7786,sw097a001_524,5,0.3086916,0.0880083,0.082225,0.0734583,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,1,3,538.6839,1,2.916667,2.908333,2.9,2.891667,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,1.8E+00,1.65E+00,1.64E+00,1.66E+00,1.72E+00,2.08E+00,2.08E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.546839,-0.979445661,-0.011005942,-0.183433708,26.55867321,7.884368995,-21.24424068,-3.081664938,-1.385332462,0.347070631
7792,sw097a001_524,5,0.3268851,0.0817889,0.0916907,0.0792477,0.0741578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2015,TBB,2,4,543.7869,0,3.1,3.058333,3.066667,3.066667,2.908333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,6.67E+00,4.49E-02,5.44E-02,6.63E-02,6.92E-02,1.99E+01,1.99E+01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.8060966,-0.979339859,-0.048970373,-0.117608569,24.91055713,10.80520791,-21.81029736,-2.747042076,-1.441438647,0.766633599
